Project Name,Suspect USDT support?,Skip,Added,Web3 but no stablecoin,General Stablecoin Adoption,To be Added,Processed?,In Admin,TG/TON appstore (no main URL),Final Status,Website,X Link,X Handle,Telegram,Category,Release Date,Product Status,The Grid Status,Profile Name,Root ID,Matched URL,Matched via,Ecosystem/Chain,Source,Notes,Evidence & Source URLs
Bandot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,http://bandot.io/,,https://twitter.com/hellobandot,,DeFi,,,❌ Not found,,,,,polkadot,https://parachains.info/,Bandot is Polkadot’s stablecoin unsecured lending system; building a new paradigm of liquidity aggregation platform. Bandot is an innovatively designed cross-chain DeFi aggregation platform to provide users with maximum asset liquidity and providing unprecedented convenience in lending and stablecoin exchanging. W3F Grants: Stablecoin — Terminated Status Announced Testing Parathread Polkadot Investors (18) NGC Ventures T ier 2 Gate Ventures T ier 2 SNZ Holding T ier 3 YBB Foundation T ier 3 AU21 Capital T ier 3 Altonomy T ier 3 Lancer Capital T ier 3 PrimeBlock Ventures T ier 3 Show more investors Angel one T ier 4 Candaq T ier 4 Oasis Capital T ier 4 DoraHacks T ier 4 Cabin VC T ier 4 Firebird T ier 4 ZB Capital T ier 4 Zonff T ier 4 PNYX Ventures T ier 5 Glock Ventures T ier 5 Partners (2) Ares Protocol Reef,
Bluzelle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://bluzelle.com,,https://twitter.com/bluzellehq,,Data,,,❌ Not found,,,,,polkadot,https://parachains.info/,"Powered by a Byzantine fault-tolerant cluster of blockchains customized specifically for database operations; Bluzelle is a decentralized database for Web3. Bluzelle serves as an ""Airbnb of databases;"" with developers paying for storage space and read/write to the decentralized database. While data storage is the foundation; Bluzelle is in the process of developing data feeds and oracles for the next phase of its evolution to help bring about a faster and more secure internet. Tokens: BLZ Status Announced Testing Parathread Polkadot Investors (28) Kenetic T ier 2 Hashed T ier 2 NGC Ventures T ier 2 KR1 T ier 2 Genblock Capital T ier 2 Chain Capital T ier 3 True Global Ventures T ier 3 DeltaHub T ier 3 Show more investors ArkStream Capital T ier 3 ReBlock T ier 3 Tenzor Capital T ier 3 Global Brain Corporation T ier 3 SVK Crypto T ier 3 Block0 T ier 4 8 Decimal Capital T ier 4 LUN Partners T ier 4 BlockArk T ier 4 Fengshui Capital T ier 4 Tribe Accelerator RocketFuel Coinstelegram Fund Byzantine Partners ChainRock DYOR Capital Global Brain Plasma Capital Wandarin XSQ Capital Partners (2) Cere Network MANTRA Developer Activity",
Caelum Labs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://caelumlabs.com/,,https://twitter.com/caelumlabs,,Privacy,,,❌ Not found,,,,,polkadot,https://parachains.info/,Caelum Labs is a blockchain development company based in Barcelona. Its members work together to develop the best prototypes and ideas for businesses and public administrations; solving problems and addressing new challenges of the industry and society. W3F Grants: Decentralised identity modules — First delivery Status Announced Testing Parathread Polkadot Developer Activity,
Cap9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://cap9.io/,,,,SmartContracts,,,❌ Not found,,,,,polkadot,https://parachains.info/,Capability-based security protocol for Ewasm/EVM smart contracts W3F Grants: A low-level security protocol and framework for smart contracts — Completed Status Announced Testing Parathread Polkadot Developer Activity,
Cere Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://cere.network,,https://twitter.com/cereofficial,,DeFi,,,❌ Not found,,,,,polkadot,https://parachains.info/,Cere Network is the decentralized Snowflake. It’s the first Decentralized Data and Finance Cloud platform built on Polkadot; optimized for service data integration and data collaboration. Cere’s SaaS DeFi platform is aligned with Polkadot to bridge enterprise assets and utility into the greater blockchain ecosystems. Cere is founded by Silicon Valley veterans with 20 years of experience from Amazon; Twitch; D-Link; and Bebo and is already working with a number of Fortune 1000 customers. W3F Grants: Turnkey Private Blockchain Network — Completed Links: FAQ Status Announced Testing Parathread Polkadot Investors (48) Binance Labs T ier 1 Kenetic T ier 2 Arrington XRP Capital T ier 2 NGC Ventures T ier 2 Fenbushi Capital T ier 2 Bitscale Capital T ier 2 LD Capital T ier 2 ZBS Capital T ier 2 Show more investors Magnus Capital T ier 2 Gate Ventures T ier 2 OKX Ventures T ier 2 Polygon Fund T ier 2 Moonwhale Ventures T ier 3 Chain Capital T ier 3 AU21 Capital T ier 3 Spark Digital Capital T ier 3 Woodstock Fund T ier 3 LedgerPrime T ier 3 RR2 Capital T ier 3 QCP Soteria T ier 3 DeltaHub T ier 3 Raptor Capital T ier 3 Ellipti T ier 3 ZMT Capital T ier 3 TRG Capital T ier 3 Kosmos Ventures T ier 3 Extra Watts T ier 3 Basics Capital T ier 3 HG Ventures T ier 3 TrustDao Capital T ier 3 CryptoJ T ier 3 Minted Lab T ier 3 Lancer Capital T ier 3 BTA Ventures T ier 3 High Naut Capital T ier 3 G1 Ventures T ier 3 JRR Crypto T ier 4 Alphabit T ier 4 Monday Capital T ier 4 BTX Capital T ier 4 Drops Ventures T ier 4 GFS Ventures T ier 4 ZB Capital T ier 4 BlockHunter Capital Republic Labs BlockVC PreAngel Partners (10) Astar Bluzelle Crab Network Crust Network Darwinia Deeper Network Polkadex RAI Finance Reef Tidal Finance,
ChainX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://chainx.org/,,https://twitter.com/chainx_org,,Bridge,,,❌ Not found,,,,,polkadot,https://parachains.info/,ChainX is an inter-chain crypto-asset financial blockchain that will become a Polkadot parachain when the platform launches Q3 2019. ChainX is one of the first blockchains built on Substrate; a framework that makes it easy to build upgradable; efficient and innovative blockchains. Substrate chains can easily be integrated into the Polkadot network at genesis. ChainX has completed the development of BTC bridge and DEX; and we can expect BCH; LTC; ZEC bridge will be done soon because they all use similar POW consensus and UTXO transaction format. ChainX will launch at Q4 2018 and will continue to relay Ethereum and other POS chains. Related Project: SherpaX Tokens: PCX Links: Light paper Status Announced Testing Parathread Polkadot Investors (5) KR1 T ier 2 Fundamental Labs T ier 3 DRF T ier 4 In Square Ventures WEB3 Venture Capital Partners (4) Calamari Network Darwinia Manta Network OpenSquare Network Screenshots (3) Developer Activity,
Compound Gateway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Added,https://compound.finance,,https://twitter.com/compoundfinance,,DeFi,,,✅ Found,Compound,id1759953138-kV961h0LQyuNCvJ-Vgy6mA,https://admin.thegrid.id/profiles/?rootId=id1759953138-kV961h0LQyuNCvJ-Vgy6mA,URL: urlMain,polkadot,https://parachains.info/,Gateway is an open; distributed ledger for cross-chain interest rate markets. It is built with Substrate and written in the Rust programming language. Gateway allows users to upload assets from Starport contracts on peer blockchains; which are used as collateral to borrow any asset supported by Gateway. The ledger uses a native; stable unit of account; CASH; to pay interest on collateral; and charge interest on borrowed assets. Tokens: COMP Links: Whitepaper Status Announced Testing Parathread Polkadot Investors (28) Andreessen Horowitz (a16z) T ier 1 Pantera Capital T ier 1 Paradigm T ier 1 Polychain Capital T ier 1 Coinbase Ventures T ier 1 DragonFly Capital T ier 1 Fifth Era T ier 2 Rockaway Blockchain Fund T ier 2 Show more investors DHVC T ier 2 Divergence Ventures T ier 2 Bain Capital Crypto T ier 2 Robot Ventures T ier 3 Compound VC T ier 3 Hack VC T ier 3 Consensys Mesh T ier 3 Uniswap Labs Ventures T ier 3 Chapter One T ier 3 COIND T ier 3 Crowd Venture Capital T ier 4 Tor Kenz Capital T ier 4 Abstract Ventures T ier 4 New Form Capital T ier 4 Edelweiss.vc T ier 4 South Park Commons T ier 4 Transmedia Capital T ier 4 Buck Stash T ier 4 Cashican People LLC T ier 4 Alameda Research Developer Activity,
CoverCompared,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://covercompared.com,,https://twitter.com/covercompared,,,,,❌ Not found,,,,,polkadot,https://parachains.info/,CoverCompared (PolkaCover) is a global Defi-Insurance marketplace that will provide several insurance products geared in providing safeguards for Crypto; DeFi & NFT asset users from over 120 countries. Individuals can use the upcoming CoverCompared marketplace to search; compare & buy multiple insurance products backed by traditional insurers or through our community governed P2P insurance platform. CoverCompared is being built on the Polkadot ecosystem; it aims to be the missing link that will connect the mass crypto market users with a unique marketplace to provide them insurance coverage on their crypto; DeFi & NFT Assets. CoverCompared Ceases Operations Tokens: CVR Status Announced Testing Parathread Polkadot Investors (20) ZBS Capital T ier 2 ExNetwork Capital T ier 3 Fairum Ventures T ier 3 DeltaHub T ier 3 Titans Ventures T ier 3 Blocksync Ventures T ier 3 Duck DAO T ier 3 Wings Ventures T ier 3 Show more investors CryptoDormFund T ier 3 BBSFinance T ier 3 BBS Finance T ier 3 Gains Associates T ier 4 Brilliance Ventures T ier 4 Blockpact Capital T ier 4 Propeller Fund T ier 4 The White's Holding T ier 4 Titan Ventures T ier 5 BuidlHodl Capital T ier 6 TAG Capital Spykefast Capital Partners (1) Nsure Network,
DatDot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://datdot.org,,https://twitter.com/DatDotOrg,,Data,,,❌ Not found,,,,,polkadot,https://parachains.info/,Dat is a protocol for sharing data between computers. Dat’s strengths are that data is hosted and distributed by many computers on the network; that it can work offline or with poor connectivity; that the original uploader can add or modify data while keeping a full history and that it can handle large amounts of data. Dat is compelling because the people working on it have a dedication to user experience and ease-of-use. The software around Dat brings publishing within reach for people with a wide range of skills; not just technical. Although first designed with scientific data in mind; the Dat community is testing the waters and has begun to use it for websites; art; music releases; peer-to-peer chat programs and many other experiments. W3F Grants: DatDot — Dat protocol for Polkadot — First delivery Links: Whitepaper Status Announced Testing Parathread Polkadot Developer Activity,
Deeper Network,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://deeper.network,,https://twitter.com/deeper_network,,DeFi; NFT; Privacy; Bridge,,,❌ Not found,,,,,polkadot,https://parachains.info/,Deeper Network represents the world's first decentralized blockchain network for building a truly private; secure; and fair Internet. By leveraging blockchain-based protocols; advanced network security technology; a peer to peer sharing economy; and the Substrate development framework; Deeper Network is laying the groundwork for a robust Web 3.0 ecosystem and the future of the Internet. Deeper Network is also the creator of Deeper Connect; the world’s first blockchain-based home cybersecurity hardware. The device serves as a secure gateway for households around the world to access Web 3.0 content. Each device is a node on the Deeper Network; and together they form an unstoppable; peer-to-peer; decentralized private network spanning across the globe. Tokens: DPR W3F Grants: Micropayments pallet — Completed Links: FAQ Whitepaper Status Announced Testing Parathread Polkadot Investors (21) AU21 Capital T ier 3 Spark Digital Capital T ier 3 Youbi Capital T ier 3 Master Ventures T ier 3 SevenX Ventures T ier 3 7 O'Clock Capital T ier 3 Titans Ventures T ier 3 Blocksync Ventures T ier 3 Show more investors Poolz Ventures T ier 3 CryptoJ T ier 3 Consensus Capital Holdings T ier 3 Consensus Lab T ier 4 Brilliance Ventures T ier 4 Candaq T ier 4 BMW Capital T ier 4 DRF T ier 4 Shata Capital T ier 4 FLYBIT Ignition PAID Gobi Partners Loopring Partners (1) Cere Network Screenshots (3) Videos This is Awesome! Deep Dive into Deeper Network July 10; 2021 (00:32:23) Developer Activity,
Definex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://definex.io/,,https://twitter.com/definexpoland,,DeFi,,,❌ Not found,,,,,polkadot,https://parachains.info/,A team that is not doing rocket science but slowly building towards the decentralized world by integrating and implementing web3 logics to replace the existing Cefi system. W3F Grants: A financial market protocol — Completed Links: Litepaper Status Announced Testing Parathread Polkadot,
DEGO Finance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dego.finance/,,https://twitter.com/dego_finance,,NFT; Gaming,,,❌ Not found,,,,,polkadot,https://parachains.info/,DEGO created the cross-chain NFT + DeFi Protocol and infrastructure; exploring the implementation of the financial functionality of NFT; including NFT creation; trading; auction and DeFi applications. DEGO provides Superstructure Empowering Blockchain Project; supports user acquisition; and releases scenarios like NFT customization and NFT mining. DEGO is using Substrate to build parallel blockchains to enable NFT assets to cross chains and consolidate applications and underlying protocols. Tokens: DEGO Status Announced Testing Parathread Polkadot Partners (5) Apron Network Clover Finance Khala Network MathChain Phala Network Developer Activity,
Dock,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Processed,https://dock.io/,,https://twitter.com/docknetwork,,Data; Identity,,,❌ Not found,,,,,polkadot,https://parachains.info/,Dock was founded with a mission to solve universal problems with existing data solutions: data silos and gatekeepers; untrusted and inaccurate information; incompatibilities across platforms; inefficiencies with verifying data; and lack of control and privacy for users by providing a range of tools incorporating blockchain technology that enables businesses and developers to create verifiable credentials. Tokens: DOCK W3F Grants: Verifiable Claims — First delivery Links: Blog Roadmap Status Announced Testing Parathread Polkadot Investors (16) 1kx T ier 2 Kosmos Ventures T ier 3 SVK Crypto T ier 3 Alphabit T ier 4 BCI T ier 4 BlockWater Capital T ier 4 Fengshui Capital T ier 4 Liquid2 Ventures T ier 4 Show more investors Digital Asset Capital Management T ier 6 Carnaby Capital Connect Capital 42 Fund ANGFUND Coinstelegram Fund GT Blockchain Investments Passport Capital Developer Activity,
